	
%.2fx	%.2fx
%@	%@
%@ %@	%1$@ %2$@
%@ %@ (%@)	%1$@ %2$@ (%3$@)
%@ Automatically created	%@ Automatically created
%@ Episodes	%@ Episodes
%@ New Episodes	%@ New Episodes
%@ Settings	%@ Settings
%@ Unplayed	%@ Unplayed
%@ Unplayed Episodes	%@ Unplayed Episodes
%@ episodes	%@ episodes
%@ episodes in the feed	%@ episodes in the feed
%@ in Apple Podcasts	%@ in Apple Podcasts
%@ in Library	%@ in Library
%@ is not available	%@ is not available
%@ left	%@ left
%@ new episodes	%@ new episodes
%@ of %@	%1$@ of %2$@
%@ podcasts	%@ podcasts
%@ remaining	%@ remaining
%@ saved episodes	%@ saved episodes
%@ stations	%@ stations
%@ unplayed	%@ unplayed
%@ unplayed episodes	%@ unplayed episodes
REMOVE_DOWNLOADS_TIP_LIMIT_ONE_DAY_MESSAGE_FORMAT	{"NSStringDeviceSpecificRuleType": {"ipad": "Keep only the last day of automatically downloaded episodes per show on this iPad", "applevision": "Keep only the last day of automatically downloaded episodes per show on this Apple Vision Pro", "iphone": "Keep only the last day of automatically downloaded episodes per show on this iPhone", "ipod": "Keep only the last day of automatically downloaded episodes per show on this iPod", "mac": "Keep only the last day of automatically downloaded episodes per show on this Mac"}}
REMOVE_DOWNLOADS_TIP_LIMIT_ONE_DAY_MESSAGE_FORMAT_NO_SIZE	{"NSStringDeviceSpecificRuleType": {"ipad": "keep only the last day of automatically downloaded episodes per show on this iPad", "applevision": "keep only the last day of automatically downloaded episodes per show on this Apple Vision Pro", "iphone": "keep only the last day of automatically downloaded episodes per show on this iPhone", "ipod": "keep only the last day of automatically downloaded episodes per show on this iPod", "mac": "keep only the last day of automatically downloaded episodes per show on this Mac"}}
REMOVE_DOWNLOADS_TIP_LIMIT_SEVEN_DAYS_MESSAGE_FORMAT	{"NSStringDeviceSpecificRuleType": {"ipad": "Keep only the last %d day of automatically downloaded episodes per show on this iPad", "applevision": "Keep only the last %d day of automatically downloaded episodes per show on this Apple Vision Pro", "iphone": "Keep only the last %d day of automatically downloaded episodes per show on this iPhone", "ipod": "Keep only the last %d day of automatically downloaded episodes per show on this iPod", "mac": "Keep only the last %d day of automatically downloaded episodes per show on this Mac"}}
REMOVE_DOWNLOADS_TIP_LIMIT_SEVEN_DAYS_MESSAGE_FORMAT_NO_SIZE	{"NSStringDeviceSpecificRuleType": {"ipad": "keep only the last %d day of automatically downloaded episodes per show on this iPad", "applevision": "keep only the last %d day of automatically downloaded episodes per show on this Apple Vision Pro", "iphone": "keep only the last %d day of automatically downloaded episodes per show on this iPhone", "ipod": "keep only the last %d day of automatically downloaded episodes per show on this iPod", "mac": "keep only the last %d day of automatically downloaded episodes per show on this Mac"}}
REMOVE_DOWNLOADS_TIP_LIMIT_THIRTY_DAYS_MESSAGE_FORMAT	{"NSStringDeviceSpecificRuleType": {"ipad": "Keep only the last %d day of automatically downloaded episodes per show on this iPad", "applevision": "Keep only the last %d day of automatically downloaded episodes per show on this Apple Vision Pro", "iphone": "Keep only the last %d day of automatically downloaded episodes per show on this iPhone", "ipod": "Keep only the last %d day of automatically downloaded episodes per show on this iPod", "mac": "Keep only the last %d day of automatically downloaded episodes per show on this Mac"}}
REMOVE_DOWNLOADS_TIP_LIMIT_THIRTY_DAYS_MESSAGE_FORMAT_NO_SIZE 	{"NSStringDeviceSpecificRuleType": {"ipad": "keep only the last %d day of automatically downloaded episodes per show on this iPad", "applevision": "keep only the last %d day of automatically downloaded episodes per show on this Apple Vision Pro", "iphone": "keep only the last %d day of automatically downloaded episodes per show on this iPhone", "ipod": "keep only the last %d day of automatically downloaded episodes per show on this iPod", "mac": "keep only the last %d day of automatically downloaded episodes per show on this Mac"}}
REMOVE_DOWNLOADS_TIP_MESSAGE_FORMAT	Save %@ — %@
REMOVE_DOWNLOADS_TIP_MESSAGE_FORMAT_NO_SIZE	Save space and %@
REMOVE_DOWNLOADS_TIP_TITLE	Remove Older Downloads
REMOVE_ELLIPSIS	Remove…
REMOVE_FROM_CONTINUE_PLAYING	Remove from Continue Playing
REMOVE_FROM_LIBRARY	Remove From Library
REMOVE_FROM_LIBRARY_ELLIPSIS	Remove From Library…
REMOVE_FROM_QUEUE	Remove from Queue
REMOVE_FROM_UP_NEXT	Remove from Up Next
REMOVE_PLAYED_DOWNLOADS	Remove Played Downloads
REMOVE_PLAYED_DOWNLOADS_TOGGLE	Remove Played Downloads
REMOVE_PLURAL	Remove
REMOVE_SHOW	Remove Show
REMOVE_SHOW_FROM_LIBRARY_TITLE	Remove all episodes of “%@” from your Library?
REMOVE_SHOW_TEXT	Remove Show
REMOVE_SINGULAR	Remove
REORDER_EPISODES	Reorder Episodes
REPORT_A_CONCERN	Report a Concern
REQUIREMENTS	Compatibility
RESET_IDENTIFIER	Reset Identifier
RESET_IDENTIFIER_ACTION_BUTTON_TITLE	Reset Identifier
RESET_IDENTIFIER_ALERT_MESSAGE	All information about your interactions with Apple Podcasts, such as the links you click on, will be reset. This will also reset the identifier for any paired watchOS devices. Your unique identifier is not associated with your Apple Account.
RESET_IDENTIFIER_ALERT_TITLE	Reset Identifier?
RESET_IDENTIFIER_TIP	Reset the identifier used to report aggregate app usage statistics to Apple.
RESTRICTIONS_MESSAGE	{"NSStringDeviceSpecificRuleType": {"appletv": "Restrictions can be managed in Settings → General → Restrictions.", "other": "Restrictions can be managed in Settings → Screen Time."}}
RESTRICTIONS_ON_LAUNCH	The explicit content setting is off.
RESTRICTIONS_ON_PLAY	This podcast can’t be played due to restrictions set for this device.
RESTRICTIONS_ON_PURCHASE	This podcast can’t be followed due to restrictions set for this device.
RESTRICTIONS_OVERRIDE	Allow Explicit Content?
RESTRICTIONS_STOREFRONT_BANNED	This podcast isn’t available in your current country or region.
RESUME_EPISODE_ACTION	Resume Episode
RESUME_FORMAT	Resume: %@
Re-follow %@	Re-follow %@
Reading	Reading
Recent %@	Recent %@
Recently played	Recently played
Recommended	Recommended
Refresh	Refresh
Relaxing	Relaxing
Remove (%@)	Remove (%@)
Remove Download	Remove Download
Remove Downloads	Remove Downloads
Remove Podcast	Remove Podcast
Remove from Station	Remove from Station
Remove this Episode	Remove this Episode
Remove-Played-Title	Remove Played Downloads
Removes Played Episodes	Removes Played Episodes
Removing Podcast	Removing the podcast will remove its episodes from this station.
Replay Latest	Replay Latest
Reset Identifier	Reset Identifier
Reset the identifier used to report aggregate app usage statistics to Apple.	Reset the identifier used to report aggregate app usage statistics to Apple.
Reset to Default	Reset to Default
Restricted	Restricted
Result Type	Result Type
Resume Download	Resume Download
Resume Episode	Resume Episode
Rewind %@	Rewind %@
Road Trip	Road Trip
Root settings pane of the podcasts first party app	Root settings pane of the podcasts first party app
Rowing	Rowing
Running	Running
SAVED	Saved
SAVED_CELL_STRING	Saved
SAVED_EPISODES_FOOTER	Episodes will be downloaded on the device where they are saved.
SAVED_EPISODES_TITLE	Saved Episodes
SAVED_PLURAL	Saved
SAVE_ACTION	Save
SAVE_EPISODE_BUTTON_SHORT	Save
SAVE_EPISODE_SINGULAR	Save Episode
SAVE_EPISODE_SWIPE_TITLE	Save
SAVE_MULTIPLE_EPISODES_BUTTON_SHORT	Save
SAVE_STATION	Save
SCRUB_INSTRUCTIONS	Slide your finger to adjust the scrubbing rate.
SEARCH	Search
SEARCH_CANCEL	Cancel
SEARCH_CATEGORIES	Categories
SEARCH_CHANNEL_SUBTITLE	Channel
SEARCH_EMPTY_TITLE	Search Apple Podcasts
SEARCH_EPISODES	Episodes
SEARCH_FILTERS	Filters
SEARCH_LIBRARY_PLACEHOLDER	Library
SEARCH_PLACEHOLDER	Apple Podcasts
SEARCH_PLACEHOLDER_LONG	Shows, Episodes, and More
SEARCH_RESULTS_CHANNELS	Channels
SEARCH_RESULTS_EPISODES	Episodes
SEARCH_RESULTS_SHOWS	Shows
SEARCH_RESULTS_TOP_RESULTS	Top Results
SEARCH_SHOWS	Shows
SEARCH_SHOW_PLACEHOLDER	Search %@
SEARCH_SHOW_SUBTITLE	Show
SEARCH_SOURCE_LIBRARY	Library
SEARCH_SOURCE_STORE	Apple Podcasts
SEASON_NUMBER	Season %d
SEASON_NUMBER_BONUS	Season %d Bonus
SEASON_NUMBER_BONUS_DOCUMENT	Season %d Bonus Document
SEASON_NUMBER_BONUS_DOCUMENT_SHORT	S%d Bonus Document
SEASON_NUMBER_BONUS_SHORT	S%d Bonus
SEASON_NUMBER_BONUS_VIDEO	Season %d Bonus Video
SEASON_NUMBER_BONUS_VIDEO_SHORT	S%d Bonus Video
SEASON_NUMBER_EP_NUMBER	Season %1$lld, Ep %2$lld
SEASON_NUMBER_FORMAT	Season %lld
SEASON_NUMBER_FORMAT_SHORT	S%d
SEASON_NUMBER_TRAILER	Season %d Trailer
SEASON_NUMBER_TRAILER_SHORT	S%d Trailer
SEASON_TITLE	Season
SEASON_UNKNOWN_EPISODES	Unknown Season
SEE_ALL	See All
SEE_MORE_BUTTON_TITLE	See More
SEE_WHATS_INCLUDED	See What’s Included
SEGMENT_FEED_WEIGHT	-1
SEGMENT_MY_EPISODES_WEIGHT	-1
SEGMENT_SAVED_WEIGHT	-1
SEGMENT_UNPLAYED_WEIGHT	-1
SELECT_TEXT	Select Text
SELECT_TEXT_ELLIPSIS	Select Text…
SELLER	Seller
SERIAL_AUTO_DOWNLOAD_REMOVAL_TIP_SHOWS	{"NSStringDeviceSpecificRuleType": {"ipad": "Remove extra automatic downloads by limiting how many are kept on this iPad. You can change this for all shows in the %@.\n\nEpisodes you saved or manually downloaded will not be removed.", "applevision": "Remove extra automatic downloads by limiting how many are kept on this Apple Vision Pro. You can change this for all shows in the %@.\n\nEpisodes you saved or manually downloaded will not be removed.", "iphone": "Remove extra automatic downloads by limiting how many are kept on this iPhone. You can change this for all shows in the %@.\n\nEpisodes you saved or manually downloaded will not be removed.", "ipod": "Remove extra automatic downloads by limiting how many are kept on this iPod. You can change this for all shows in the %@.\n\nEpisodes you saved or manually downloaded will not be removed.", "mac": "Remove extra automatic downloads by limiting how many are kept on this Mac. You can change this for all shows in the %@.\n\nEpisodes you saved or manually downloaded will not be removed."}}
SERIAL_DOWNLOAD_FOOTER_ON_WITH_DEVICE	{"NSStringDeviceSpecificRuleType": {"other": "Listen to episodes offline with automatic downloads, and limit how many are kept on this device. Downloads can be removed 24 hours after they’re played.", "ipad": "Listen to episodes offline with automatic downloads, and limit how many are kept on this iPad. Downloads can be removed 24 hours after they’re played.", "applevision": "Listen to episodes offline with automatic downloads, and limit how many are kept on this Apple Vision Pro. Downloads can be removed 24 hours after they’re played.", "iphone": "Listen to episodes offline with automatic downloads, and limit how many are kept on this iPhone. Downloads can be removed 24 hours after they’re played.", "ipod": "Listen to episodes offline with automatic downloads, and limit how many are kept on this iPod. Downloads can be removed 24 hours after they’re played.", "mac": "Listen to episodes offline with automatic downloads, and limit how many are kept on this Mac. Downloads can be removed 24 hours after they’re played."}}
SETTINGS	Settings
SETTINGS_ALLOW_NOTIFICATIONS_DISPLAY_FOOTER_DEVICE	Notifications from Podcasts are turned off on this device. Change your notification settings to get updates.
SETTINGS_ALLOW_NOTIFICATIONS_DISPLAY_FOOTER_IPAD	Notifications from Podcasts are turned off on this iPad. Change your notification settings to get updates.
SETTINGS_ALLOW_NOTIFICATIONS_DISPLAY_FOOTER_IPHONE	Notifications from Podcasts are turned off on this iPhone. Change your notification settings to get updates.
SETTINGS_ALLOW_NOTIFICATIONS_DISPLAY_FOOTER_MAC	Notifications from Podcasts are turned off on this Mac. Change your notification settings to get updates.
SETTINGS_ALLOW_NOTIFICATIONS_DISPLAY_TITLE_DEVICE	Allow Notifications on This Device
SETTINGS_ALLOW_NOTIFICATIONS_DISPLAY_TITLE_IPAD	Allow Notifications on This iPad
SETTINGS_ALLOW_NOTIFICATIONS_DISPLAY_TITLE_IPHONE	Allow Notifications on This iPhone
SETTINGS_ALLOW_NOTIFICATIONS_DISPLAY_TITLE_MAC	Allow Notifications on This Mac
SETTINGS_APP	Settings App
SETTINGS_FOOTER_LIMIT	A limited number of new episodes will be shown.
SETTINGS_FOOTER_UNFOLLOW	Follow this show to enable new episode notifications and automatic downloads.
SHARED_WITH_YOU_TITLE	Shared with You
SHARE_EMAIL_FOOTER_FORMAT	Listen on Apple Podcasts: %@
SHARE_EMAIL_SHOW_SUBJECT_FORMAT	On Apple Podcasts: %@
SHARE_FROM_TIMESTAMP	Share from %@…
SHOW	SHOW
SHOWLIST_TOGGLE_ALL_SHOWS	All
SHOWLIST_TOGGLE_FOLLOWED_SHOWS	Followed
SHOWS_HEADER	Shows
SHOWS_YOU_MIGHT_LIKE	Shows You Might Like
SHOW_ALL_RESULTS_FOR	Show All Results for “%@”
SHOW_DOWNLOAD_SETTINGS_NUMBER_OF_EPISODES	{"value": {"few": "%1$d Episodes", "one": "%1$d Episode", "other": "%1$d Episodes", "NSStringFormatSpecTypeKey": "NSStringPluralRuleType", "NSStringFormatValueTypeKey": "d", "many": "%1$d Episodes"}, "NSStringLocalizedFormatKey": "%#@value@"}
SHOW_EPISODES_FOOTER_NO_UNPLAYED_EPISODES	No Unplayed Episodes
SHOW_EPISODE_DESCRIPTION_BUTTON_TITLE	Show
SHOW_EPISODE_DETAILS	Open in Podcasts
SHOW_NOTICE_TYPE_NAME	Show Notice
SHOW_PRESET	Preset
SHOW_SEARCH_NO_RESULTS_DESCRIPTION_FORMAT	No results for “%@”. Try a new search.
SHOW_SETTINGS_EPISODE_DISPLAY_FOOTER	Turn on to hide fully played episodes. You can change this for all shows in the %@.
SHOW_SETTINGS_EPISODE_DISPLAY_FOOTER_MAC	Turn on to hide fully played episodes. You can change this for all shows in %@.
SHOW_SETTINGS_EPISODE_DISPLAY_TITLE	Episode Display
SHOW_SETTINGS_HIDE_PLAYED_EPISODES_DEFAULT_OFF	Default (Off)
SHOW_SETTINGS_HIDE_PLAYED_EPISODES_DEFAULT_ON	Default (On)
SHOW_SETTINGS_HIDE_PLAYED_EPISODES_OFF	Off
SHOW_SETTINGS_HIDE_PLAYED_EPISODES_ON	On
SHOW_SETTINGS_HIDE_PLAYED_EPISODES_TITLE	Hide Played Episodes
SHOW_SIRI_SUGGESTIONS	Show Siri Suggestions
SHOW_TITLE	Show
SHOW_TYPE_EPISODIC	Newest To Oldest
SHOW_TYPE_OLDEST_TO_NEWEST	Oldest To Newest
SHOW_TYPE_SERIAL	Newest Season First
SHOW_UPDATED_AT_FORMAT	Updated %@
SHOW_VIDEO_SHORT	Show
SHOW_WEBSITE	Show Website
SIGNIFICANT_CHANGE_DESCRIPTION	Podcasts has new features that require parental approval.
SIGNIFICANT_CHANGE_WAITING_BUTTON	Ask for Approval Again
SIGNIFICANT_CHANGE_WAITING_MESSAGE	You’ll be able to use Podcasts after your parent or guardian approves your request.
SIGNIFICANT_CHANGE_WAITING_TITLE	Approval Required
SIGNIFICANT_CHANGE_WARMING_BUTTON	Ask for Approval
SIGNIFICANT_CHANGE_WARMING_MESSAGE	This Podcasts update has new features. You’ll need approval from your parent or guardian to continue using the app.
SIGNIFICANT_CHANGE_WARMING_TITLE	Approval Required
SIGN_IN_CELL_STRING	Sign In
SIGN_IN_FOOTER_STRING	You must sign in to iTunes to use Podcasts on Apple Watch.
SIGN_IN_PODCASTS	Sign In to Podcasts
SINGLE_SUBSCRIPTION_CONFIRMATION_SEE_ALL_TITLE	See All Included Shows
SINGLE_SUBSCRIPTION_CONFIRMATION_SUBTITLE	Your purchased subscription is now also available in Apple Podcasts.
SINGLE_SUBSCRIPTION_CONFIRMATION_TITLE	Subscription Found
SIZE_BYTES_FORMAT	%@ bytes
SIZE_GIGABYTES_FORMAT	%@ GB
SIZE_KILOBYTES_FORMAT	%@ KB
SIZE_MEGABYTES_FORMAT	%@ MB
SKIP_BACKWARDS	Back
SKIP_BACKWARD_INTERVAL	Skip Backward Interval
SKIP_BUTTONS	Skip Buttons
SKIP_BUTTONS_FOOTER	Set the number of seconds to skip when you tap the skip button.
SKIP_BUTTONS_HEADER_MAC	Skip Buttons:
SKIP_BUTTONS_TIP	Set the number of seconds to skip when you tap the skip buttons.
SKIP_BUTTONS_TIP_MAC	Set the number of seconds to skip when you click the skip buttons.
SKIP_BUTTONS_TITLE	Skip Buttons
SKIP_BUTTON_BACK	Back
SKIP_BUTTON_FORWARD	Forward
SKIP_BUTTON_SECONDS	{"value": {"one": "%d Second", "other": "%d Seconds", "NSStringFormatSpecTypeKey": "NSStringPluralRuleType", "NSStringFormatValueTypeKey": "d"}, "NSStringLocalizedFormatKey": "%#@value@"}
SKIP_FORWARD	Forward
SKIP_FORWARD_BACKWARD	Skip Forward/Back
SKIP_FORWARD_INTERVAL	Skip Forward Interval
SMART_PLAY_BUTTON_FIRST_EPISODE	First Episode
SMART_PLAY_BUTTON_LATEST_EPISODE	Latest Episode
SMART_PLAY_BUTTON_NEXT_EPISODE	Next Episode
SMART_PLAY_BUTTON_PLAY	Play
SMART_PLAY_BUTTON_PLAY_AGAIN	Play Again
SMART_PLAY_BUTTON_PLAY_FROM_TIMESTAMP	Play from %@
SMART_PLAY_BUTTON_PLAY_NEXT_EPISODE	Play Next Episode
SMART_PLAY_BUTTON_PLAY_TRAILER	Play Trailer
SMART_PLAY_BUTTON_RECENTLY_PLAYED	Recently Played
SMART_PLAY_BUTTON_RESUME	Resume
SMART_PLAY_BUTTON_TRAILER	Trailer
SORT_BUTTON	Sort
SORT_BY	Sort By
SORT_BY_DATE_ADDED	Date Added
SORT_BY_DATE_FOLLOWED	Date Followed
SORT_BY_DATE_UPDATED	Date Updated
SORT_BY_SAVED	Date Saved
SORT_BY_TITLE	Title
SORT_BY_UPDATED	Recently Updated
SORT_MANUAL	Manual
SORT_MENU_OPTION_BY_DATE_DOWNLOADED	Date Downloaded
SORT_MENU_OPTION_BY_DATE_PUBLISHED	Date Published
SORT_MENU_OPTION_BY_DATE_SAVED	Date Saved
SORT_MENU_OPTION_BY_SHOW	Group By Show
SORT_MENU_OPTION_SHOWS	Shows
SORT_NEWEST_TO_OLDEST	Sort Newest to Oldest
SORT_OLDEST_TO_NEWEST_TOGGLE	Sort Oldest to Newest
SORT_SHOWS	Sort Shows
SORT_SUBTITLE_NEWEST_TO_OLDEST	Newest to Oldest
SORT_SUBTITLE_OLDEST_TO_NEWEST	Oldest to Newest
STATIONS	Stations
STATIONS_COUNT_EPISODES_FORMAT	%@ Episodes, %@
STATIONS_LABEL_EMPTY	Empty
STATIONS_NEXT_FORMAT	Next: %@
STATIONS_UP_NEXT	%@
STATIONS_UP_NEXT_AND_MORE	and %d more
STATIONS_UP_NEXT_AND_ONE_MORE	and 1 more
STATION_EMPTY_ADD_SHOWS_BUTTON_TITLE	Add Shows
STATION_EMPTY_SUBTITLE	Come back later to check for new episodes.
STATION_EMPTY_TITLE	No New Episodes
STATION_EMPTY_UNCONFIGURED_TITLE	It’s Empty Right Now
STATION_NO_SHOWS_SUBTITLE	To finish creating this station, add some shows to it.
STATION_SETTINGS	Settings
STATION_SETTINGS_ACTION_TITLE	Station Settings
STATION_SETTINGS_CONTEXT_MENU	Settings…
STATION_SORT_BY_LIBRARY	Manual Library Order
STATION_SORT_BY_NEWEST_TO_OLDEST	Newest To Oldest
STATION_SORT_BY_OLDEST_TO_NEWEST	Oldest To Newest
STATION_SORT_BY_SHOW_TITLE	Show Title
STATION_SORT_MANUAL	Manual
STATION_SWIPE_TO_DELETE_TITLE	Delete
STORAGE_SUMMARY	Podcasts is using %1$@ of storage
STREAM	Stream
SUBSCRIBER_EARLY_ACCESS_BADGE	Subscriber Early Access
SUBSCRIBER_EARLY_ACCESS_CUSTOMIZED_BADGE	%@ Early Access
SUBSCRIBER_EDITION_BADGE	Subscriber Edition
SUBSCRIBER_EDITION_CUSTOMIZED_BADGE	%@ Edition
SUBSCRIBER_ONLY_BADGE	Subscribers Only
SUBSCRIBER_ONLY_CUSTOMIZED_BADGE	%@ Only
SUBSCRIBE_TO_LISTEN	Subscribe to Listen
SUBSCRIPTION_AVAILABLE	Subscription Available
SUBSCRIPTION_CONFIRMATION_BUTTON_TITLE	See All My Channels
SUBSCRIPTION_IS_REQUIRED	A subscription is required to listen to this episode.
SUBSCRIPTION_NAME_AVAILABLE_FORMAT	%@ Available
SUBSCRIPTION_REQUIRED	This episode requires a subscription to listen.
SUBSCRIPTION_REQUIRED_LICENSE_ERROR	A subscription is required to listen to this episode.
SUBSCRIPTION_REQUIRED_ON_TINKER_WATCH	Ask a parent or guardian to subscribe to this show on Apple Podcasts.
SUBSCRIPTION_REQUIRED_ON_WATCH	Go to this show in the Podcasts app on your iPhone to subscribe.
SUBTITLES	Subtitles & CC
SUGGEST_LESS_ACTION_TITLE	Suggest Less
SWIPE_BUTTON_MARK_PLAYED_SINGLE_AUDIO	Mark as
 Played
SWIPE_BUTTON_MARK_PLAYED_SINGLE_VIDEO	Mark as
 Played
SWIPE_BUTTON_MARK_UNPLAYED_SINGLE_AUDIO	Mark as
 Unplayed
SWIPE_BUTTON_MARK_UNPLAYED_SINGLE_VIDEO	Mark as
 Unplayed
SYNC_PODCASTS_CELL_STRING	Settings
SYNC_PODCASTS_FOOTER_STRING	To listen to podcasts on your Apple Watch, turn on Sync Podcasts in Settings.
SYNC_SETTINGS_CONTENT_SUMMARY_HEADER_EPISODE_COUNT	{"value": {"few": "%1$ld Episodes", "one": "%1$ld Episode", "other": "%1$ld Episodes", "NSStringFormatSpecTypeKey": "NSStringPluralRuleType", "NSStringFormatValueTypeKey": "ld", "many": "%1$ld Episodes"}, "NSStringLocalizedFormatKey": "%#@value@"}
SYNC_SETTINGS_CONTENT_SUMMARY_HEADER_NOTHING_ADDED_MESSAGE	You can choose to automatically keep your Up Next episodes up-to-date on your Apple Watch, or manually add shows and stations from your iPhone.
SYNC_SETTINGS_CONTENT_SUMMARY_HEADER_NOTHING_ADDED_MESSAGE_PODCASTS_SETTINGS_V2	You can choose the episodes and shows you want to automatically download to your Apple Watch.
SYNC_SETTINGS_CONTENT_SUMMARY_HEADER_NOTHING_ADDED_TITLE	No Podcasts
SYNC_SETTINGS_CONTENT_SUMMARY_HEADER_SHOWS	{"value": {"few": "%1$d Shows", "one": "%1$d Show", "other": "%1$d Shows", "NSStringFormatSpecTypeKey": "NSStringPluralRuleType", "NSStringFormatValueTypeKey": "d", "many": "%1$d Shows"}, "NSStringLocalizedFormatKey": "%#@value@"}
SYNC_SETTINGS_CONTENT_SUMMARY_HEADER_SHOWS_STATIONS	{"shows": {"few": "%1$d Shows", "one": "%1$d Show", "other": "%1$d Shows", "NSStringFormatSpecTypeKey": "NSStringPluralRuleType", "NSStringFormatValueTypeKey": "d", "many": "%1$d Shows"}, "NSStringLocalizedFormatKey": "%#@shows@, %#@stations@", "stations": {"few": "%2$d Stations", "one": "%2$d Station", "other": "%2$d Stations", "NSStringFormatSpecTypeKey": "NSStringPluralRuleType", "NSStringFormatValueTypeKey": "d", "many": "%2$d Stations"}}
SYNC_SETTINGS_CONTENT_SUMMARY_HEADER_STATIONS	{"value": {"few": "%1$d Stations", "one": "%1$d Station", "other": "%1$d Stations", "NSStringFormatSpecTypeKey": "NSStringPluralRuleType", "NSStringFormatValueTypeKey": "d", "many": "%1$d Stations"}, "NSStringLocalizedFormatKey": "%#@value@"}
SYNC_SETTINGS_DESCRIPTION	Podcasts are downloaded when Apple Watch is charging. Episodes will be removed after you listen to them.
SYNC_SETTINGS_OFF_PUCK_HEADER_MESSAGE	Podcasts download when Apple Watch is charging
SYNC_SETTINGS_OUT_OF_SPACE_HEADER_MESSAGE	The storage space dedicated to media on your Apple Watch is full. To make space available, you can remove some podcasts, music, or audiobooks.
SYNC_SETTINGS_OUT_OF_SPACE_HEADER_TITLE	Out of Media Storage
SYNC_SETTINGS_SYNC_STORAGE_LIMIT_TOO_LOW_MESSAGE	To make space available, you can remove some podcasts, music, or audiobooks.
SYNC_SETTINGS_SYNC_STORAGE_LIMIT_TOO_LOW_OK_ACTION	OK
SYNC_SETTINGS_SYNC_STORAGE_LIMIT_TOO_LOW_TITLE	The storage space dedicated to media on your Apple Watch is full.
Save	Save
Save (%@)	Save (%@)
Save Episode	Save Episode
Save Playlist	Save
Save custom settings for this show?	Save custom settings for this show?
Saved	Saved
Saved Episodes	Saved Episodes
Scope	Scope
Search	Search
Search Podcasts	Search Podcasts
Search Results	Search Results
Search Scope	Search Scope
Search Type	Search Type
Searches for the specified content in Apple Podcasts	Searches for the specified content in Apple Podcasts
See All	See All
See Full Show	See Full Show
See the next episodes for %@	See the next episodes for %@
See the next episodes for a show	See the next episodes for a show
Seek	Seek
Select All	Select All
Select None	Select None
Select Show	Select Show
Select Single Show	Select Single Show
Select a Library List	Select a Library List
Select a Podcast Show	Select a Podcast Show
Selects the list to show in the library widget	Selects the list to show in the library widget
Selects the podcast show to display in the library widget	Selects the podcast show to display in the library widget
Settings	Settings
Settings → Apps → Podcasts	Settings → Apps → Podcasts
Settings → Apps → Podcasts → Back	Settings → Apps → Podcasts → Back
Settings → Apps → Podcasts → Cellular Downloads	Settings → Apps → Podcasts → Cellular Downloads
Settings → Apps → Podcasts → Forward	Settings → Apps → Podcasts → Forward
Settings → Apps → Podcasts → Podcasts & Privacy	Settings → Apps → Podcasts → Podcasts & Privacy
Share	Share
Share Category…	Share Category…
Share Episode	Share Episode
Share From	Share From
Share Show	Share Show
Share from %@…	Share from {timestamp}…
Share…	Share…
Shazam	Shazam
Show	Show
Show All	Show All
Show Name	Show Name
Show Played Episodes	Show Played Episodes
Show Transcripts	Show Transcripts
Show Unplayed Episodes	Show Unplayed Episodes
Show Video	Show Video
Show in Home	Show in Home
Showering	Showering
Shows	Shows
Sign In	Sign In…
Sign In to See Your Library	Sign In to See Your Library
Sign Out	Sign Out
Sign in to your Apple Account	Sign in to your Apple Account
Sign in to your Apple Account to change your news provider.	Sign in to your Apple Account to change your news provider.
Skip %@	Skip %@
Skip Backward Interval	Skip Backward Interval
Skip Buttons	Skip Buttons
Skip Forward Interval	Skip Forward Interval
Sleep Timer	Sleep Timer
Sleep Timer %@	Sleep Timer %@
Sleep Timer Remaining	Sleep Timer Remaining
Sleeping	Sleeping
Slower	Slower
Something Went Wrong	Something Went Wrong
Sort Order	Sort Order
Speed and Audio Adjustments	Speed and Audio Adjustments
Start Your Library	Start Your Library
Start playback of a station or pause playback if the station is currently playing.	Start playback of a station or pause playback if the station is currently playing.
Start: %@	Start: %@
Start: %lf	Start: %lf
Station	Station
Station Settings	Station Settings
Station Title	Station Title
Stations	Stations
Stop Shazam	Stop Shazam
Stream Audio Only	Stream Audio Only
Strength	Strength
Studying	Studying
Subscribed	Subscribed
Subscription Required	Subscription Required
Suggested By App	Suggested By App
Swipe for More Speeds	Swipe for More Speeds
Swipe for more speeds	Swipe for more speeds
Switch News Provider	Switch News Provider
Switch between video and audio anytime.	Switch between video and audio anytime.
Switch between watching and listening at any moment.	Switch between watching and listening at any moment.
Switch to ${provider}	Switch to ${provider}
Sync Follows	Sync Podcasts
Syncing…	Syncing…
TAB_HOME	Home
TAB_LIBRARY	Library
TAP_TO_RATE_RATING_ADDED	Rating Added. Thank you!
TAP_TO_RESUME_DOWNLOAD	Tap to resume download
TAP_TO_RETRY	Tap to retry
TIMESTAMP_SHARED_TITLE_FORMAT	A moment from %@
TIME_AGO_DAYS_AGO	{"value": {"one": "%dd ago", "other": "%dd ago", "NSStringFormatSpecTypeKey": "NSStringPluralRuleType", "NSStringFormatValueTypeKey": "d"}, "NSStringLocalizedFormatKey": "%#@value@"}
TIME_AGO_EDITED_JUST_NOW	edited just now
